,Datum,Einstiegskosten,Ausstiegskosten,Portfolio Transaktionskosten,Sonstige laufende Kosten,ISIN
2313,26.09.2019,"0,10%",-,-,"0,00%",DE000DDT85E6
2314,24.09.2019,"0,10%",-,-,"0,00%",DE000DDT85E6
2315,30.07.2019,"0,09%",-,-,"0,00%",DE000DDT85E6
2316,15.06.2019,"0,08%",-,-,"0,00%",DE000DDT85E6
2317,16.01.2019,"0,70%",-,-,"0,00%",DE000DDT85E6
2318,26.09.2019,"1,17%",-,-,"0,00%",DE000DDT85F3
2319,24.09.2019,"1,17%",-,-,"0,00%",DE000DDT85F3
2320,30.07.2019,"1,01%",-,-,"0,00%",DE000DDT85F3
2321,02.07.2019,"0,94%",-,-,"0,00%",DE000DDT85F3
2322,16.01.2019,"0,70%",-,-,"0,00%",DE000DDT85F3
2323,26.09.2019,"1,16%",-,-,"0,00%",DE000DDT85G1
2324,23.09.2019,"1,17%",-,-,"0,00%",DE000DDT85G1
2325,30.07.2019,"1,01%",-,-,"0,00%",DE000DDT85G1
2326,15.07.2019,"0,97%",-,-,"0,00%",DE000DDT85G1
2327,16.01.2019,"0,71%",-,-,"0,00%",DE000DDT85G1
2328,26.09.2019,"1,17%",-,-,"0,00%",DE000DDT85H9
2329,24.09.2019,"1,17%",-,-,"0,00%",DE000DDT85H9
2330,17.09.2019,"1,15%",-,-,"0,00%",DE000DDT85H9
2331,21.08.2019,"1,07%",-,-,"0,00%",DE000DDT85H9
2332,20.08.2019,"1,07%",-,-,"0,00%",DE000DDT85H9
2333,15.08.2019,"1,07%",-,-,"0,00%",DE000DDT85H9
2334,13.08.2019,"1,05%",-,-,"0,00%",DE000DDT85H9
2335,08.08.2019,"1,06%",-,-,"0,00%",DE000DDT85H9
2336,06.08.2019,"1,04%",-,-,"0,00%",DE000DDT85H9
2337,30.07.2019,"1,00%",-,-,"0,00%",DE000DDT85H9
2338,19.02.2019,"0,73%",-,-,"0,00%",DE000DDT85H9
2339,16.02.2019,"290,74%",-,-,"0,00%",DE000DDT85H9
2340,16.01.2019,"0,71%",-,-,"0,00%",DE000DDT85H9
2341,08.10.2019,"0,55%",-,-,"0,00%",DE000DDT85J5
2342,26.09.2019,"1,17%",-,-,"0,00%",DE000DDT85J5
2343,24.09.2019,"1,17%",-,-,"0,00%",DE000DDT85J5
2344,30.07.2019,"1,00%",-,-,"0,00%",DE000DDT85J5
2345,16.01.2019,"0,71%",-,-,"0,00%",DE000DDT85J5
2346,26.09.2019,"1,17%",-,-,"0,00%",DE000DDV4U00
2347,24.09.2019,"1,17%",-,-,"0,00%",DE000DDV4U00
2348,30.07.2019,"1,01%",-,-,"0,00%",DE000DDV4U00
2349,07.02.2019,"0,73%",-,-,"0,00%",DE000DDV4U00
2350,26.09.2019,"1,18%",-,-,"0,00%",DE000DDV4U18
2351,24.09.2019,"1,17%",-,-,"0,00%",DE000DDV4U18
2352,30.07.2019,"1,00%",-,-,"0,00%",DE000DDV4U18
2353,07.02.2019,"0,73%",-,-,"0,00%",DE000DDV4U18
2354,26.09.2019,"1,18%",-,-,"0,00%",DE000DDV4U26
2355,24.09.2019,"1,17%",-,-,"0,00%",DE000DDV4U26
2356,30.07.2019,"1,01%",-,-,"0,00%",DE000DDV4U26
2357,07.02.2019,"0,74%",-,-,"0,00%",DE000DDV4U26
2358,26.09.2019,"0,03%",-,-,"0,00%",DE000DDV4UD9
2359,30.07.2019,"1,09%",-,-,"0,00%",DE000DDV4UD9
2360,30.05.2019,"1,11%",-,-,"0,00%",DE000DDV4UD9
2361,19.03.2019,"1,14%",-,-,"0,00%",DE000DDV4UD9
2362,07.02.2019,"1,04%",-,-,"0,00%",DE000DDV4UD9
2363,26.09.2019,"1,10%",-,-,"0,00%",DE000DDV4UG2
2364,30.07.2019,"1,10%",-,-,"0,00%",DE000DDV4UG2
2365,19.03.2019,"1,16%",-,-,"0,00%",DE000DDV4UG2
2366,07.02.2019,"1,07%",-,-,"0,00%",DE000DDV4UG2
2367,26.09.2019,"1,09%",-,-,"0,00%",DE000DDV4UJ6
2368,30.07.2019,"1,09%",-,-,"0,00%",DE000DDV4UJ6
2369,23.07.2019,"1,09%",-,-,"0,00%",DE000DDV4UJ6
2370,01.04.2019,"1,16%",-,-,"0,00%",DE000DDV4UJ6
2371,07.02.2019,"1,03%",-,-,"0,00%",DE000DDV4UJ6
2372,26.09.2019,"1,10%",-,-,"0,00%",DE000DDV4UK4
2373,17.09.2019,"1,10%",-,-,"0,00%",DE000DDV4UK4
2374,30.07.2019,"1,09%",-,-,"0,00%",DE000DDV4UK4
2375,01.04.2019,"1,16%",-,-,"0,00%",DE000DDV4UK4
2376,07.02.2019,"1,03%",-,-,"0,00%",DE000DDV4UK4
2377,08.10.2019,"0,58%",-,-,"0,00%",DE000DDV4UL2
2378,26.09.2019,"1,10%",-,-,"0,00%",DE000DDV4UL2
2379,30.07.2019,"1,10%",-,-,"0,00%",DE000DDV4UL2
2380,02.04.2019,"1,16%",-,-,"0,00%",DE000DDV4UL2
2381,07.02.2019,"1,03%",-,-,"0,00%",DE000DDV4UL2
2382,26.09.2019,"1,10%",-,-,"0,00%",DE000DDV4UT5
2383,30.07.2019,"1,12%",-,-,"0,00%",DE000DDV4UT5
2384,09.07.2019,"1,13%",-,-,"0,00%",DE000DDV4UT5
2385,18.06.2019,"1,16%",-,-,"0,00%",DE000DDV4UT5
2386,07.02.2019,"0,87%",-,-,"0,00%",DE000DDV4UT5
2387,26.09.2019,"1,11%",-,-,"0,00%",DE000DDV4UU3
2388,11.09.2019,"1,11%",-,-,"0,00%",DE000DDV4UU3
2389,29.08.2019,"1,16%",-,-,"0,00%",DE000DDV4UU3
2390,30.07.2019,"1,12%",-,-,"0,00%",DE000DDV4UU3
2391,26.07.2019,"1,15%",-,-,"0,00%",DE000DDV4UU3
2392,18.06.2019,"1,15%",-,-,"0,00%",DE000DDV4UU3
2393,07.02.2019,"0,87%",-,-,"0,00%",DE000DDV4UU3
2394,26.09.2019,"1,12%",-,-,"0,00%",DE000DDV4UV1
2395,30.07.2019,"1,13%",-,-,"0,00%",DE000DDV4UV1
2396,18.06.2019,"1,16%",-,-,"0,00%",DE000DDV4UV1
2397,07.02.2019,"0,87%",-,-,"0,00%",DE000DDV4UV1
2398,17.10.2019,"0,04%",-,-,"0,00%",DE000DDV4UW9
2399,26.09.2019,"1,12%",-,-,"0,00%",DE000DDV4UW9
2400,30.07.2019,"1,12%",-,-,"0,00%",DE000DDV4UW9
2401,18.06.2019,"1,17%",-,-,"0,00%",DE000DDV4UW9
2402,07.02.2019,"0,87%",-,-,"0,00%",DE000DDV4UW9
2403,26.09.2019,"1,12%",-,-,"0,00%",DE000DDV4UX7
2404,30.07.2019,"1,13%",-,-,"0,00%",DE000DDV4UX7
2405,18.06.2019,"1,16%",-,-,"0,00%",DE000DDV4UX7
2406,07.02.2019,"0,88%",-,-,"0,00%",DE000DDV4UX7
2407,26.09.2019,"1,12%",-,-,"0,00%",DE000DDV4UY5
2408,30.07.2019,"1,13%",-,-,"0,00%",DE000DDV4UY5
2409,18.06.2019,"1,17%",-,-,"0,00%",DE000DDV4UY5
2410,07.02.2019,"0,88%",-,-,"0,00%",DE000DDV4UY5
2411,26.09.2019,"1,17%",-,-,"0,00%",DE000DDV4UZ2
2412,24.09.2019,"1,17%",-,-,"0,00%",DE000DDV4UZ2
2413,30.07.2019,"1,00%",-,-,"0,00%",DE000DDV4UZ2
2414,07.02.2019,"0,73%",-,-,"0,00%",DE000DDV4UZ2
2415,26.09.2019,"0,02%",-,-,"0,00%",DE000DF17E07
2416,30.07.2019,"0,03%",-,-,"0,00%",DE000DF17E07
2417,27.07.2019,"0,03%",-,-,"0,00%",DE000DF17E07
2418,07.05.2019,"0,07%",-,-,"0,00%",DE000DF17E07
2419,04.04.2019,"0,08%",-,-,"0,00%",DE000DF17E07
2420,26.09.2019,"0,03%",-,-,"0,00%",DE000DF17E15
2421,17.09.2019,"0,02%",-,-,"0,00%",DE000DF17E15
2422,30.07.2019,"0,03%",-,-,"0,00%",DE000DF17E15
2423,07.05.2019,"0,07%",-,-,"0,00%",DE000DF17E15
2424,04.04.2019,"0,08%",-,-,"0,00%",DE000DF17E15
2425,26.09.2019,"0,03%",-,-,"0,00%",DE000DF17E23
2426,25.09.2019,"0,02%",-,-,"0,00%",DE000DF17E23
2427,30.07.2019,"0,03%",-,-,"0,00%",DE000DF17E23
2428,07.05.2019,"0,07%",-,-,"0,00%",DE000DF17E23
2429,04.04.2019,"0,08%",-,-,"0,00%",DE000DF17E23
2430,11.10.2019,"0,03%",-,-,"0,00%",DE000DF17E31
2431,26.09.2019,"0,03%",-,-,"0,00%",DE000DF17E31
2432,30.07.2019,"0,03%",-,-,"0,00%",DE000DF17E31
2433,07.05.2019,"0,08%",-,-,"0,00%",DE000DF17E31
2434,04.04.2019,"0,08%",-,-,"0,00%",DE000DF17E31
2435,26.09.2019,"0,03%",-,-,"0,00%",DE000DF17E49
2436,30.07.2019,"0,03%",-,-,"0,00%",DE000DF17E49
2437,07.05.2019,"0,08%",-,-,"0,00%",DE000DF17E49
2438,04.04.2019,"0,08%",-,-,"0,00%",DE000DF17E49
2439,26.09.2019,"0,03%",-,-,"0,00%",DE000DF17E56
2440,30.07.2019,"0,04%",-,-,"0,00%",DE000DF17E56
2441,07.05.2019,"0,08%",-,-,"0,00%",DE000DF17E56
2442,04.04.2019,"0,08%",-,-,"0,00%",DE000DF17E56
2443,26.09.2019,"0,03%",-,-,"0,00%",DE000DF17E64
2444,30.07.2019,"0,03%",-,-,"0,00%",DE000DF17E64
2445,07.05.2019,"0,08%",-,-,"0,00%",DE000DF17E64
2446,04.04.2019,"0,08%",-,-,"0,00%",DE000DF17E64
2447,26.09.2019,"0,04%",-,-,"0,00%",DE000DF17E72
2448,30.07.2019,"0,04%",-,-,"0,00%",DE000DF17E72
2449,07.05.2019,"0,07%",-,-,"0,00%",DE000DF17E72
2450,04.04.2019,"0,08%",-,-,"0,00%",DE000DF17E72
2451,26.09.2019,"0,03%",-,-,"0,00%",DE000DF17E80
2452,30.07.2019,"0,04%",-,-,"0,00%",DE000DF17E80
2453,06.05.2019,"0,07%",-,-,"0,00%",DE000DF17E80
2454,04.04.2019,"0,07%",-,-,"0,00%",DE000DF17E80
2455,26.09.2019,"0,04%",-,-,"0,00%",DE000DF17E98
2456,30.07.2019,"0,04%",-,-,"0,00%",DE000DF17E98
2457,07.05.2019,"0,07%",-,-,"0,00%",DE000DF17E98
2458,04.04.2019,"0,07%",-,-,"0,00%",DE000DF17E98
2459,26.09.2019,"0,04%",-,-,"0,00%",DE000DF17EL1
2460,30.07.2019,"0,04%",-,-,"0,00%",DE000DF17EL1
2461,04.04.2019,"0,07%",-,-,"0,00%",DE000DF17EL1
2462,26.09.2019,"0,05%",-,-,"0,00%",DE000DF17EM9
2463,30.07.2019,"0,06%",-,-,"0,00%",DE000DF17EM9
2464,04.04.2019,"0,07%",-,-,"0,00%",DE000DF17EM9
2465,26.09.2019,"0,03%",-,-,"0,00%",DE000DF17EN7
2466,30.07.2019,"0,05%",-,-,"0,00%",DE000DF17EN7
2467,04.04.2019,"0,07%",-,-,"0,00%",DE000DF17EN7
2468,26.09.2019,"0,05%",-,-,"0,00%",DE000DF17EP2
2469,30.07.2019,"0,05%",-,-,"0,00%",DE000DF17EP2
2470,04.04.2019,"0,07%",-,-,"0,00%",DE000DF17EP2
2471,26.09.2019,"0,05%",-,-,"0,00%",DE000DF17EQ0
2472,30.07.2019,"0,06%",-,-,"0,00%",DE000DF17EQ0
2473,04.04.2019,"0,08%",-,-,"0,00%",DE000DF17EQ0
2474,26.09.2019,"0,04%",-,-,"0,00%",DE000DF17ER8
2475,30.07.2019,"0,06%",-,-,"0,00%",DE000DF17ER8
2476,04.04.2019,"0,07%",-,-,"0,00%",DE000DF17ER8
2477,26.09.2019,"0,04%",-,-,"0,00%",DE000DF17ES6
2478,30.07.2019,"0,05%",-,-,"0,00%",DE000DF17ES6
2479,04.04.2019,"0,07%",-,-,"0,00%",DE000DF17ES6
2480,26.09.2019,"0,06%",-,-,"0,00%",DE000DF17ET4
2481,30.07.2019,"0,07%",-,-,"0,00%",DE000DF17ET4
2482,04.04.2019,"0,08%",-,-,"0,00%",DE000DF17ET4
2483,26.09.2019,"0,06%",-,-,"0,00%",DE000DF17EU2
2484,30.07.2019,"0,07%",-,-,"0,00%",DE000DF17EU2
2485,04.04.2019,"0,08%",-,-,"0,00%",DE000DF17EU2
2486,26.09.2019,"0,04%",-,-,"0,00%",DE000DF17EV0
2487,30.07.2019,"0,07%",-,-,"0,00%",DE000DF17EV0
2488,04.04.2019,"0,07%",-,-,"0,00%",DE000DF17EV0
2489,26.09.2019,"0,04%",-,-,"0,00%",DE000DF17EW8
2490,30.07.2019,"0,06%",-,-,"0,00%",DE000DF17EW8
2491,04.04.2019,"0,07%",-,-,"0,00%",DE000DF17EW8
2492,08.10.2019,"0,01%",-,-,"0,00%",DE000DF17EX6
2493,26.09.2019,"0,02%",-,-,"0,00%",DE000DF17EX6
2494,30.07.2019,"0,02%",-,-,"0,00%",DE000DF17EX6
2495,07.05.2019,"0,06%",-,-,"0,00%",DE000DF17EX6
2496,04.04.2019,"0,07%",-,-,"0,00%",DE000DF17EX6
2497,26.09.2019,"0,02%",-,-,"0,00%",DE000DF17EY4
2498,30.07.2019,"0,03%",-,-,"0,00%",DE000DF17EY4
2499,07.05.2019,"0,07%",-,-,"0,00%",DE000DF17EY4
2500,26.04.2019,"0,07%",-,-,"0,00%",DE000DF17EY4
2501,04.04.2019,"0,07%",-,-,"0,00%",DE000DF17EY4
2502,26.09.2019,"0,03%",-,-,"0,00%",DE000DF17EZ1
2503,30.07.2019,"0,02%",-,-,"0,00%",DE000DF17EZ1
2504,24.06.2019,"0,05%",-,-,"0,00%",DE000DF17EZ1
2505,06.05.2019,"0,07%",-,-,"0,00%",DE000DF17EZ1
2506,04.04.2019,"0,08%",-,-,"0,00%",DE000DF17EZ1
2507,26.09.2019,"0,04%",-,-,"0,00%",DE000DF17FA1
2508,30.07.2019,"0,04%",-,-,"0,00%",DE000DF17FA1
2509,07.05.2019,"0,07%",-,-,"0,00%",DE000DF17FA1
2510,04.04.2019,"0,07%",-,-,"0,00%",DE000DF17FA1
2511,26.09.2019,"0,04%",-,-,"0,00%",DE000DF17FB9
2512,30.07.2019,"0,04%",-,-,"0,00%",DE000DF17FB9
2513,07.05.2019,"0,06%",-,-,"0,00%",DE000DF17FB9
2514,04.04.2019,"0,07%",-,-,"0,00%",DE000DF17FB9
2515,26.09.2019,"0,04%",-,-,"0,00%",DE000DF17FC7
2516,30.07.2019,"0,04%",-,-,"0,00%",DE000DF17FC7
2517,07.05.2019,"0,07%",-,-,"0,00%",DE000DF17FC7
2518,04.04.2019,"0,07%",-,-,"0,00%",DE000DF17FC7
2519,26.09.2019,"0,04%",-,-,"0,00%",DE000DF17FD5
2520,30.07.2019,"0,04%",-,-,"0,00%",DE000DF17FD5
2521,07.05.2019,"0,06%",-,-,"0,00%",DE000DF17FD5
2522,04.04.2019,"0,07%",-,-,"0,00%",DE000DF17FD5
2523,26.09.2019,"0,04%",-,-,"0,00%",DE000DF17FE3
2524,30.07.2019,"0,04%",-,-,"0,00%",DE000DF17FE3
2525,07.05.2019,"0,06%",-,-,"0,00%",DE000DF17FE3
2526,26.04.2019,"0,07%",-,-,"0,00%",DE000DF17FE3
2527,04.04.2019,"0,07%",-,-,"0,00%",DE000DF17FE3
2528,26.09.2019,"0,04%",-,-,"0,00%",DE000DF17FF0
2529,30.07.2019,"0,04%",-,-,"0,00%",DE000DF17FF0
2530,08.06.2019,"0,07%",-,-,"0,00%",DE000DF17FF0
2531,01.06.2019,"0,04%",-,-,"0,00%",DE000DF17FF0
2532,31.05.2019,"0,05%",-,-,"0,00%",DE000DF17FF0
2533,30.05.2019,"0,07%",-,-,"0,00%",DE000DF17FF0
2534,29.05.2019,"0,06%",-,-,"0,00%",DE000DF17FF0
2535,24.05.2019,"0,06%",-,-,"0,00%",DE000DF17FF0
2536,23.05.2019,"0,05%",-,-,"0,00%",DE000DF17FF0
2537,22.05.2019,"0,05%",-,-,"0,00%",DE000DF17FF0
2538,21.05.2019,"0,06%",-,-,"0,00%",DE000DF17FF0
2539,14.05.2019,"0,06%",-,-,"0,00%",DE000DF17FF0
2540,11.05.2019,"0,06%",-,-,"0,00%",DE000DF17FF0
2541,10.05.2019,"0,06%",-,-,"0,00%",DE000DF17FF0
2542,09.05.2019,"0,06%",-,-,"0,00%",DE000DF17FF0
2543,07.05.2019,"0,05%",-,-,"0,00%",DE000DF17FF0
2544,04.04.2019,"0,07%",-,-,"0,00%",DE000DF17FF0
2545,26.09.2019,"0,04%",-,-,"0,00%",DE000DF17FG8
2546,30.07.2019,"0,04%",-,-,"0,00%",DE000DF17FG8
2547,13.07.2019,"0,05%",-,-,"0,00%",DE000DF17FG8
2548,06.05.2019,"0,06%",-,-,"0,00%",DE000DF17FG8
2549,04.04.2019,"0,07%",-,-,"0,00%",DE000DF17FG8
2550,26.09.2019,"0,04%",-,-,"0,00%",DE000DF17FH6
2551,19.09.2019,"0,04%",-,-,"0,00%",DE000DF17FH6
2552,30.07.2019,"0,04%",-,-,"0,00%",DE000DF17FH6
2553,07.05.2019,"0,06%",-,-,"0,00%",DE000DF17FH6
2554,04.04.2019,"0,07%",-,-,"0,00%",DE000DF17FH6
2555,08.10.2019,"0,05%",-,-,"0,00%",DE000DF17FJ2
2556,26.09.2019,"0,05%",-,-,"0,00%",DE000DF17FJ2
2557,30.07.2019,"0,05%",-,-,"0,00%",DE000DF17FJ2
2558,07.05.2019,"0,06%",-,-,"0,00%",DE000DF17FJ2
2559,04.04.2019,"0,07%",-,-,"0,00%",DE000DF17FJ2
2560,26.09.2019,"0,05%",-,-,"0,00%",DE000DF17FK0
2561,30.07.2019,"0,05%",-,-,"0,00%",DE000DF17FK0
2562,29.06.2019,"0,06%",-,-,"0,00%",DE000DF17FK0
2563,28.06.2019,"11399896,93%",-,-,"0,00%",DE000DF17FK0
2564,07.05.2019,"0,06%",-,-,"0,00%",DE000DF17FK0
2565,04.04.2019,"0,07%",-,-,"0,00%",DE000DF17FK0
2566,26.09.2019,"0,05%",-,-,"0,00%",DE000DF17FL8
2567,30.07.2019,"0,05%",-,-,"0,00%",DE000DF17FL8
2568,07.05.2019,"0,06%",-,-,"0,00%",DE000DF17FL8
2569,04.04.2019,"0,07%",-,-,"0,00%",DE000DF17FL8
2570,26.09.2019,"0,06%",-,-,"0,00%",DE000DF17FM6
2571,30.07.2019,"0,06%",-,-,"0,00%",DE000DF17FM6
2572,07.05.2019,"0,06%",-,-,"0,00%",DE000DF17FM6
2573,04.04.2019,"0,07%",-,-,"0,00%",DE000DF17FM6
2574,26.09.2019,"0,06%",-,-,"0,00%",DE000DF17FN4
2575,30.07.2019,"0,07%",-,-,"0,00%",DE000DF17FN4
2576,07.05.2019,"0,06%",-,-,"0,00%",DE000DF17FN4
2577,04.04.2019,"0,08%",-,-,"0,00%",DE000DF17FN4
2578,26.09.2019,"0,07%",-,-,"0,00%",DE000DF17FP9
2579,30.07.2019,"0,07%",-,-,"0,00%",DE000DF17FP9
2580,07.05.2019,"0,07%",-,-,"0,00%",DE000DF17FP9
2581,04.04.2019,"0,07%",-,-,"0,00%",DE000DF17FP9
2582,26.09.2019,"0,06%",-,-,"0,00%",DE000DF17FQ7
2583,30.07.2019,"0,07%",-,-,"0,00%",DE000DF17FQ7
2584,07.05.2019,"0,06%",-,-,"0,00%",DE000DF17FQ7
2585,04.04.2019,"0,08%",-,-,"0,00%",DE000DF17FQ7
2586,26.09.2019,"0,08%",-,-,"0,00%",DE000DF17FR5
2587,30.07.2019,"0,08%",-,-,"0,00%",DE000DF17FR5
2588,07.05.2019,"0,07%",-,-,"0,00%",DE000DF17FR5
2589,04.04.2019,"0,07%",-,-,"0,00%",DE000DF17FR5
2590,26.09.2019,"0,07%",-,-,"0,00%",DE000DF17FS3
2591,30.07.2019,"0,08%",-,-,"0,00%",DE000DF17FS3
2592,07.05.2019,"0,06%",-,-,"0,00%",DE000DF17FS3
2593,04.04.2019,"0,07%",-,-,"0,00%",DE000DF17FS3
2594,26.09.2019,"0,06%",-,-,"0,00%",DE000DF17FT1
2595,30.07.2019,"0,09%",-,-,"0,00%",DE000DF17FT1
2596,29.05.2019,"0,08%",-,-,"0,00%",DE000DF17FT1
2597,28.05.2019,"2594,01%",-,-,"0,00%",DE000DF17FT1
2598,07.05.2019,"0,06%",-,-,"0,00%",DE000DF17FT1
2599,04.04.2019,"0,08%",-,-,"0,00%",DE000DF17FT1
2600,26.09.2019,"0,06%",-,-,"0,00%",DE000DF17FU9
2601,30.07.2019,"0,08%",-,-,"0,00%",DE000DF17FU9
2602,07.05.2019,"0,06%",-,-,"0,00%",DE000DF17FU9
2603,04.04.2019,"0,07%",-,-,"0,00%",DE000DF17FU9
2604,26.09.2019,"0,05%",-,-,"0,00%",DE000DF17FV7
2605,30.07.2019,"0,07%",-,-,"0,00%",DE000DF17FV7
2606,07.05.2019,"0,05%",-,-,"0,00%",DE000DF17FV7
2607,04.04.2019,"0,07%",-,-,"0,00%",DE000DF17FV7
2608,26.09.2019,"0,08%",-,-,"0,00%",DE000DF17FW5
2609,30.07.2019,"0,09%",-,-,"0,00%",DE000DF17FW5
2610,04.07.2019,"0,09%",-,-,"0,00%",DE000DF17FW5
2611,04.04.2019,"0,07%",-,-,"0,00%",DE000DF17FW5
2612,26.09.2019,"0,09%",-,-,"0,00%",DE000DF17FX3
2613,30.07.2019,"0,09%",-,-,"0,00%",DE000DF17FX3
2614,04.07.2019,"0,09%",-,-,"0,00%",DE000DF17FX3
2615,04.04.2019,"0,07%",-,-,"0,00%",DE000DF17FX3
2616,26.09.2019,"0,08%",-,-,"0,00%",DE000DF17FY1
2617,30.07.2019,"0,09%",-,-,"0,00%",DE000DF17FY1
2618,04.07.2019,"0,09%",-,-,"0,00%",DE000DF17FY1
2619,04.04.2019,"0,07%",-,-,"0,00%",DE000DF17FY1
2620,26.09.2019,"0,07%",-,-,"0,00%",DE000DF17FZ8
2621,30.07.2019,"0,09%",-,-,"0,00%",DE000DF17FZ8
2622,04.07.2019,"0,10%",-,-,"0,00%",DE000DF17FZ8
2623,04.04.2019,"0,07%",-,-,"0,00%",DE000DF17FZ8
2624,26.09.2019,"1,13%",-,-,"0,00%",DE000DF1QM03
2625,30.07.2019,"1,14%",-,-,"0,00%",DE000DF1QM03
2626,18.06.2019,"1,17%",-,-,"0,00%",DE000DF1QM03
2627,20.03.2019,"0,93%",-,-,"0,00%",DE000DF1QM03
2628,26.09.2019,"1,14%",-,-,"0,00%",DE000DF1QM11
2629,30.07.2019,"1,14%",-,-,"0,00%",DE000DF1QM11
2630,17.06.2019,"1,18%",-,-,"0,00%",DE000DF1QM11
2631,20.03.2019,"0,94%",-,-,"0,00%",DE000DF1QM11
2632,26.09.2019,"1,15%",-,-,"0,00%",DE000DF1QM29
2633,30.07.2019,"1,15%",-,-,"0,00%",DE000DF1QM29
2634,18.06.2019,"1,18%",-,-,"0,00%",DE000DF1QM29
2635,20.03.2019,"0,93%",-,-,"0,00%",DE000DF1QM29
2636,26.09.2019,"1,12%",-,-,"0,00%",DE000DF1QM52
2637,30.07.2019,"1,13%",-,-,"0,00%",DE000DF1QM52
2638,06.07.2019,"1,14%",-,-,"0,00%",DE000DF1QM52
2639,02.07.2019,"1,14%",-,-,"0,00%",DE000DF1QM52
2640,20.03.2019,"0,89%",-,-,"0,00%",DE000DF1QM52
2641,26.09.2019,"1,11%",-,-,"0,00%",DE000DF1QM60
2642,12.09.2019,"1,11%",-,-,"0,00%",DE000DF1QM60
2643,27.08.2019,"1,15%",-,-,"0,00%",DE000DF1QM60
2644,30.07.2019,"1,13%",-,-,"0,00%",DE000DF1QM60
2645,02.07.2019,"1,14%",-,-,"0,00%",DE000DF1QM60
2646,20.03.2019,"0,90%",-,-,"0,00%",DE000DF1QM60
2647,01.10.2019,"1,11%",-,-,"0,00%",DE000DF1QM78
2648,26.09.2019,"1,12%",-,-,"0,00%",DE000DF1QM78
2649,30.07.2019,"1,13%",-,-,"0,00%",DE000DF1QM78
2650,02.07.2019,"1,14%",-,-,"0,00%",DE000DF1QM78
2651,20.03.2019,"0,90%",-,-,"0,00%",DE000DF1QM78
2652,26.09.2019,"1,12%",-,-,"0,00%",DE000DF1QM86
2653,30.07.2019,"1,14%",-,-,"0,00%",DE000DF1QM86
2654,02.07.2019,"1,14%",-,-,"0,00%",DE000DF1QM86
2655,20.03.2019,"0,90%",-,-,"0,00%",DE000DF1QM86
2656,26.09.2019,"1,13%",-,-,"0,00%",DE000DF1QM94
2657,30.07.2019,"1,13%",-,-,"0,00%",DE000DF1QM94
2658,02.07.2019,"1,15%",-,-,"0,00%",DE000DF1QM94
2659,20.03.2019,"0,90%",-,-,"0,00%",DE000DF1QM94
2660,26.09.2019,"1,09%",-,-,"0,00%",DE000DF1QML5
2661,30.07.2019,"1,09%",-,-,"0,00%",DE000DF1QML5
2662,20.03.2019,"1,14%",-,-,"0,00%",DE000DF1QML5
2663,26.09.2019,"1,08%",-,-,"0,00%",DE000DF1QMM3
2664,30.07.2019,"1,09%",-,-,"0,00%",DE000DF1QMM3
2665,20.03.2019,"1,14%",-,-,"0,00%",DE000DF1QMM3
2666,26.09.2019,"1,07%",-,-,"0,00%",DE000DF1QMP6
2667,30.07.2019,"1,07%",-,-,"0,00%",DE000DF1QMP6
2668,08.05.2019,"1,09%",-,-,"0,00%",DE000DF1QMP6
2669,20.03.2019,"1,11%",-,-,"0,00%",DE000DF1QMP6
2670,26.09.2019,"1,09%",-,-,"0,00%",DE000DF1QMS0
2671,17.09.2019,"1,08%",-,-,"0,00%",DE000DF1QMS0
2672,30.07.2019,"1,09%",-,-,"0,00%",DE000DF1QMS0
2673,20.03.2019,"1,13%",-,-,"0,00%",DE000DF1QMS0
2674,01.10.2019,"1,08%",-,-,"0,00%",DE000DF1QMT8
2675,26.09.2019,"1,10%",-,-,"0,00%",DE000DF1QMT8
2676,30.07.2019,"1,09%",-,-,"0,00%",DE000DF1QMT8
2677,20.03.2019,"1,14%",-,-,"0,00%",DE000DF1QMT8
2678,26.09.2019,"1,11%",-,-,"0,00%",DE000DF1QMU6
2679,30.07.2019,"1,10%",-,-,"0,00%",DE000DF1QMU6
2680,20.03.2019,"1,15%",-,-,"0,00%",DE000DF1QMU6
2681,26.09.2019,"1,11%",-,-,"0,00%",DE000DF1QMV4
2682,30.07.2019,"1,10%",-,-,"0,00%",DE000DF1QMV4
2683,20.03.2019,"1,15%",-,-,"0,00%",DE000DF1QMV4
2684,26.09.2019,"1,12%",-,-,"0,00%",DE000DF1QMW2
2685,30.07.2019,"1,11%",-,-,"0,00%",DE000DF1QMW2
2686,20.03.2019,"1,16%",-,-,"0,00%",DE000DF1QMW2
2687,26.09.2019,"1,11%",-,-,"0,00%",DE000DF1QMZ5
2688,30.07.2019,"1,10%",-,-,"0,00%",DE000DF1QMZ5
2689,02.04.2019,"1,17%",-,-,"0,00%",DE000DF1QMZ5
2690,20.03.2019,"1,11%",-,-,"0,00%",DE000DF1QMZ5
2691,26.09.2019,"1,14%",-,-,"0,00%",DE000DF1QNA6
2692,30.07.2019,"1,14%",-,-,"0,00%",DE000DF1QNA6
2693,02.07.2019,"1,15%",-,-,"0,00%",DE000DF1QNA6
2694,20.03.2019,"0,91%",-,-,"0,00%",DE000DF1QNA6
2695,26.09.2019,"1,18%",-,-,"0,00%",DE000DF1QNB4
2696,23.09.2019,"1,18%",-,-,"0,00%",DE000DF1QNB4
